depth,MSA-8,MSA-10,MSA-12,MSA-14,MSA-16,MSA-20,MSA-30,MSA-32,MSA-36,MSA-38,MSA-39,MSA-40,MSA-41,MSA-42,MSA-43,MSA-46,MSA-48,MSA-49,MSA-50
99.5,9.64475,27.3645,16.78325,12.2445,11.31,20.559,14.696250000000001,17.2895,16.39375,19.749000000000002,17.2255,10.253,14.064,7.78975,18.164,14.64175,32.5212944413806,26.92,22.1735
100.0,10.507,28.26225,17.876375,10.964,11.764,16.871,14.797,16.671,16.0985,15.728000000000002,15.17375,9.896,17.468500000000002,9.2825,20.248,12.629,33.48489909488755,26.996000000000002,21.911
101.0,15.8065,29.16,18.9695,9.6835,12.218,13.183,14.423,15.69975,15.803249999999998,11.707,13.122,9.539,20.873,10.77525,22.332,12.5365,34.4485037483945,27.072,21.6485
102.0,21.106,28.21825,20.062624999999997,8.403,12.672,9.495,14.049,14.7285,15.508,12.47025,11.572,10.9765,20.0505,12.268,21.929000000000002,12.443999999999999,35.28889282124395,27.148,21.386
102.5,26.4055,27.2765,21.155749999999998,8.405750000000001,12.787500000000001,9.19625,13.675,13.757249999999999,17.25775,13.2335,10.022,12.414,19.228,12.94975,21.526,12.3515,36.1292818940934,29.0995,21.64425
103.0,31.705,26.33475,22.248874999999998,8.4085,12.903,8.8975,13.301,12.786,19.0075,13.99675,8.472,13.8515,18.4055,13.631499999999999,21.122999999999998,12.259,40.26223604614555,31.051000000000002,21.9025
104.0,29.630499999999998,25.393,23.342,8.411249999999999,13.0185,8.59875,13.623000000000001,12.548,20.75725,14.76,6.922,15.289,17.583,14.31325,20.72,13.795,44.3951901981977,33.0025,22.16075
105.0,27.555999999999997,25.22875,21.642,8.414,13.134,8.3,13.945,12.309999999999999,22.507,18.15175,13.53875,16.919999999999998,16.85725,14.995,20.7805,15.331,46.54260857008605,34.954,22.419
105.5,25.4815,25.064500000000002,19.942,8.7305,13.3335,8.60125,14.267,12.072,22.375,21.5435,20.1555,18.551,16.1315,15.244499999999999,20.841,16.866999999999997,48.6900269419744,35.649,23.088
106.0,23.407,24.90025,18.242,9.047,13.533000000000001,8.9025,14.589,11.834,22.243000000000002,24.935250000000003,26.772250000000003,20.182,15.40575,15.494,20.9015,18.403,48.7562543659314,36.344,23.756999999999998
107.0,22.61025,24.736,16.542,9.3635,13.7325,9.203750000000001,13.840250000000001,12.031749999999999,22.111,28.327,33.389,21.813,14.68,15.743500000000001,20.962,19.6385,48.8224817898884,37.039,24.426
108.0,21.813499999999998,22.1505,15.22625,9.68,13.932,9.505,13.0915,12.2295,21.979,29.412750000000003,33.5705,21.012,15.62575,15.993,21.3935,20.874,47.068654695381596,37.734,25.095
108.5,21.01675,19.565,13.9105,10.52475,12.8985,9.18125,12.342749999999999,12.42725,24.7245,30.4985,33.752,20.211,16.5715,20.56225,21.825,22.109499999999997,45.3148276008748,36.691500000000005,22.396
109.0,20.22,16.9795,12.594750000000001,11.369499999999999,11.865,8.857500000000002,11.594,12.625,27.47,31.58425,33.9335,19.41,17.51725,25.131500000000003,22.2565,23.345,41.78865360170495,35.649,19.697
110.0,23.235999999999997,14.394,11.279,12.21425,10.8315,8.533750000000001,10.28825,12.003,30.2155,32.67,34.115,18.609,18.463,29.70075,22.688,23.06225,38.2624796025351,34.6065,16.997999999999998
111.0,26.252,13.6525,10.53575,13.059,9.798,8.21,8.9825,11.381,32.961,30.474,32.344,17.2005,18.32275,34.27,21.645249999999997,22.7795,36.644794205465004,33.564,14.299
111.5,29.268,12.911000000000001,9.7925,13.45575,9.10825,7.800000000000001,7.67675,10.759,29.933,28.278,30.573,15.792000000000002,18.1825,37.618750000000006,20.6025,22.49675,35.0271088083949,32.6565,13.37425
112.0,32.284,12.169500000000001,9.049249999999999,13.8525,8.4185,7.390000000000001,6.371,10.137,26.905,26.082,28.802,14.3835,18.042250000000003,40.9675,19.55975,22.214,31.9177543932427,31.749000000000002,12.4495
113.0,32.662,11.428,8.306,14.24925,7.72875,6.98,6.84375,11.0685,23.877,23.886,27.031,12.975,17.902,44.31625,18.517,20.2925,28.8083999780905,30.8415,11.52475
114.0,33.04,11.805250000000001,8.40425,14.646,7.039,6.57,7.3165000000000004,12.0,20.849,20.91425,27.1535,12.317,15.839500000000001,47.665,17.37425,18.371,24.4203567093981,29.934,10.6
114.5,33.418,12.182500000000001,8.5025,14.386000000000001,6.59875,6.6275,7.789250000000001,12.9315,18.7465,17.9425,27.276,11.658999999999999,13.777000000000001,48.24825,16.2315,16.4495,20.0323134407057,28.008000000000003,11.54975
115.0,33.796,12.55975,8.60075,14.126000000000001,6.1585,6.6850000000000005,8.262,13.863,16.644,14.97075,27.3985,11.001,11.7145,48.8315,15.08875,14.528,16.4306794167497,26.082,12.4995
116.0,30.737,12.937,8.699,13.866,5.718249999999999,6.7425,8.497,12.865499999999999,14.5415,11.999,27.521,10.343,9.652,49.41475,13.946,13.87475,12.8290453927937,24.156,13.44925
117.0,27.677999999999997,13.121749999999999,8.78875,13.606,5.278,6.8,8.732,11.867999999999999,12.439,12.6235,26.099,8.805,10.056199999999999,49.998,14.32025,13.221499999999999,13.513935167564,22.23,14.399
117.5,24.619,13.3065,8.878499999999999,13.84325,6.082999999999999,6.505,8.967,10.8705,13.6645,13.248000000000001,24.677,7.2669999999999995,10.4604,41.188,14.6945,12.568249999999999,14.1988249423343,20.44925,13.393999999999998
118.0,21.56,13.49125,8.96825,14.0805,6.888,6.21,9.202,9.873,14.89,13.8725,23.255,5.729,10.8646,32.378,15.06875,11.915,13.29419310600095,18.6685,12.389
119.0,20.17125,13.676,9.058,14.31775,7.693,5.915,8.0945,9.393749999999999,16.1155,14.497,21.833,4.191,11.2688,23.568,15.443,12.15925,12.3895612696676,16.88775,11.384
120.0,18.7825,12.844000000000001,8.7805,14.555,8.498,5.62,6.987,8.9145,17.341,15.121500000000001,21.81225,4.819,11.673,14.758,14.5095,12.4035,11.73900253216495,15.107,10.379
120.5,17.393749999999997,12.012,8.503,762.781,8.812,6.32375,5.8795,8.43525,21.255000000000003,15.746,21.7915,5.447,13.87325,16.172,13.576,12.647749999999998,11.0884437946623,16.4915,9.47125
121.0,16.005,11.18,8.2255,1511.007,9.126,7.0275,4.772,7.956,25.169,16.3705,21.77075,6.075,16.0735,17.586,12.6425,12.892,10.457863728371496,17.875999999999998,8.5635
122.0,15.878499999999999,10.348,7.948,2259.2329999999997,9.44,7.73125,6.2455,7.98625,29.083,16.995,21.75,6.703,18.27375,19.0,11.709,12.840499999999999,9.82728366208069,19.2605,7.65575
123.0,15.751999999999999,10.142,7.656750000000001,3007.459,9.754,8.435,7.719,8.0165,32.997,17.321125000000002,21.92875,6.869,20.474,20.414,11.05175,12.789,11.886489215881294,20.645,6.748
123.5,15.6255,9.936,7.365500000000001,2288.4145,11.312,8.45375,9.1925,8.04675,31.982,17.64725,22.1075,7.035,20.011,20.1585,10.3945,12.7375,13.9456947696819,19.532,7.8500000000000005
124.0,15.499,9.73,7.07425,1569.37,12.870000000000001,8.4725,10.666,8.077,30.967,17.973375,22.28625,7.2010000000000005,19.548000000000002,19.903,9.73725,12.686,14.512221380507249,18.419,8.952
125.0,16.56725,9.524,6.783,850.3254999999999,14.428,8.49125,9.967500000000001,8.03075,29.952,18.299500000000002,22.465,7.367,19.085,19.6475,9.08,12.57325,15.0787479913326,17.306,10.054
126.0,17.6355,9.46725,6.742125000000001,131.281,15.986,8.51,9.269,7.984500000000001,28.937,18.625625,21.8005,6.78625,18.622,19.392,8.8015,12.4605,14.588377101376999,16.193,11.156
126.5,18.70375,9.410499999999999,6.70125,110.14975000000001,13.51675,8.8675,8.5705,7.93825,26.82675,18.95175,21.136,6.2055,17.48725,17.6085,8.523,12.34775,14.0980062114214,15.959750000000001,10.624
127.0,19.772,9.35375,6.660375,89.0185,11.0475,9.225,7.872,7.892,24.7165,19.277874999999998,20.4715,5.62475,16.3525,15.825,8.2445,12.235,15.3804452666412,15.726500000000001,10.092
128.0,18.407,9.297,6.6195,67.88725,8.57825,9.5825,7.08625,8.05275,22.60625,19.604,19.807,5.044,15.21775,14.0415,7.966,12.3245,16.662884321861,15.49325,9.56
129.0,17.041999999999998,9.102,6.578625000000001,46.756,6.109,9.94,6.3004999999999995,8.2135,20.496,17.9595,17.119999999999997,5.547499999999999,14.083,12.258,7.5145,12.414,16.0782276517009,15.26,9.028
129.5,15.677,8.907,6.537750000000001,41.4715,6.5195,9.969,5.51475,8.37425,19.11125,16.314999999999998,14.433,6.051,13.29125,11.32575,7.063000000000001,12.503499999999999,15.4935709815408,16.41325,8.69325
130.0,14.312,8.712,6.496875,36.187,6.93,9.998,4.729,8.535,17.7265,14.6705,11.745999999999999,6.5545,12.499500000000001,10.3935,6.6115,12.593,15.467381678152751,17.5665,8.3585
131.0,13.49475,8.517,6.456,30.9025,7.3405000000000005,10.027,5.59675,8.869250000000001,16.34175,13.026,9.059,7.058,11.70775,9.46125,6.16,12.21725,15.4411923747647,18.71975,8.02375
132.0,12.677499999999998,8.02525,6.94975,25.618,7.751,10.056,6.464499999999999,9.2035,14.957,11.67225,7.818,7.98675,10.916,8.529,6.32925,11.8415,16.028182324822552,19.873,7.689
132.5,11.860249999999999,7.5335,7.4435,23.527,8.5985,10.487499999999999,7.332249999999999,9.537749999999999,14.3725,10.3185,6.577,8.9155,10.80425,8.48775,6.4985,11.46575,16.6151722748804,19.70925,7.7325
133.0,11.043,7.0417499999999995,7.93725,21.436,9.446,10.919,8.2,9.872,13.788,8.964749999999999,5.335999999999999,9.844249999999999,10.692499999999999,8.4465,6.66775,11.09,17.320701784894553,19.5455,7.776
134.0,10.597,6.55,8.431,19.345,10.2935,11.3505,7.44375,10.128499999999999,13.2035,7.611,4.095,10.773,10.58075,8.40525,6.837,9.93325,18.0262312949087,19.38175,7.819500000000001
135.0,10.151,6.554,8.715499999999999,17.254,11.141,11.782,6.6875,10.385,12.619,7.5482499999999995,4.669499999999999,11.68475,10.469,8.364,7.466749999999999,8.7765,18.8996351365627,19.218,7.863
135.5,9.705,6.558,9.0,266.28925,11.38275,11.20025,5.9312499999999995,10.6415,12.482,7.4855,5.244,12.596499999999999,10.4095,8.419500000000001,8.096499999999999,7.61975,19.7730389782167,19.211750000000002,8.587
136.0,9.259,6.561999999999999,9.284500000000001,515.3245,11.624500000000001,10.618500000000001,5.175,10.898,12.344999999999999,7.422750000000001,5.8185,13.50825,10.35,8.475000000000001,8.72625,6.463,19.60800807018275,19.2055,9.311
137.0,8.47375,6.566,9.569,764.35975,11.86625,10.03675,6.923,10.454,12.208,7.36,6.393,14.42,10.2905,8.5305,9.356,6.09075,19.4429771621488,19.19925,10.035
138.0,7.6885,7.3635,8.6525,1013.395,12.108,9.455,8.671,10.01,12.071,7.46075,18.029,14.81725,10.231,8.586,8.962,5.718500000000001,18.07602260138095,19.193,10.759
138.5,6.90325,8.161,7.736000000000001,763.0487499999999,11.323500000000001,9.70875,10.419,9.565999999999999,14.83375,7.5615000000000006,29.665,15.214500000000001,9.95875,8.337,8.568,5.34625,16.7090680406131,18.167,11.86875
139.0,6.118,8.9585,6.8195,512.7025,10.539000000000001,9.9625,12.167,9.122,17.5965,7.66225,41.301,15.61175,9.686499999999999,8.088000000000001,8.174,4.974,15.927565441418551,17.141000000000002,12.9785
140.0,5.1240000000000006,9.756,5.903,262.35625000000005,9.7545,10.21625,12.506,7.9085,20.35925,7.763,52.937,16.009,9.41425,7.839,7.78,5.33375,15.146062842224,16.115000000000002,14.08825
141.0,4.13,10.94625,5.96775,12.01,8.97,10.47,12.844999999999999,6.695,23.122,7.930083333333333,42.15975,16.2195,9.142,7.59,7.386,5.6935,13.49864608743465,15.089,15.198
141.5,3.136,12.1365,6.0325,13.96125,8.635250000000001,10.722000000000001,13.184,5.4815,21.564999999999998,8.097166666666666,31.3825,16.43,9.5185,7.62975,6.989,6.05325,11.8512293326453,14.43375,17.12025
142.0,2.142,13.32675,6.09725,15.912500000000001,8.3005,10.974,13.523,4.268,20.008,8.26425,20.605249999999998,16.6405,9.895,7.669499999999999,6.5920000000000005,6.413,12.00504620141595,13.778500000000001,19.0425
143.0,2.28375,14.517,6.162,17.863750000000003,7.96575,11.225999999999999,12.2985,4.048,18.451,8.431333333333333,9.828,16.851,10.2715,7.70925,6.195,6.7002500000000005,12.1588630701866,13.12325,20.964750000000002
144.0,2.4255,15.49125,7.4704,19.815,7.631,11.478,11.074,3.828,16.894,8.598416666666667,11.31625,15.00825,10.648,7.749,5.798,6.987500000000001,11.4371709862793,12.468,22.887
144.5,2.56725,16.4655,8.7788,18.412750000000003,7.943,11.64075,9.849499999999999,3.6079999999999997,16.554,8.7655,12.8045,13.1655,10.74475,7.8397499999999996,6.293,7.27475,10.715478902372,12.02125,23.52325
145.0,2.709,17.43975,10.087200000000001,17.0105,8.254999999999999,11.8035,8.625,3.388,16.214,8.932583333333334,14.29275,11.32275,10.8415,7.9305,6.788,7.562,10.66096428474335,11.5745,24.1595
146.0,3.15925,18.414,11.395600000000002,15.60825,8.567,11.966249999999999,8.032,4.24325,15.874,9.099666666666668,15.781,9.48,10.93825,8.02125,7.2829999999999995,6.799250000000001,10.6064496671147,11.127749999999999,24.795749999999998
147.0,3.6094999999999997,18.81425,12.704,14.206,8.879,12.129,7.439,5.0985,15.534,9.26675,14.882000000000001,8.829,11.035,8.112,7.778,6.0365,9.304333439382784,10.681,25.432
147.5,4.059749999999999,19.2145,12.18575,14.638,9.222,11.27125,6.846,5.95375,16.018250000000002,9.433833333333334,13.983,8.178,11.91025,8.44875,6.975,5.27375,8.00221721165087,9.81925,22.23925
148.0,4.51,19.61475,11.6675,15.07,9.565,10.413499999999999,6.253,6.809,16.5025,9.600916666666667,13.084,7.527,12.785499999999999,8.785499999999999,6.172,4.511,7.41847681132945,8.9575,19.046499999999998
149.0,4.75075,20.015,11.14925,15.501999999999999,9.908,9.55575,7.038,6.658250000000001,16.98675,9.768,12.185,6.876,13.66075,9.12225,5.369,5.2805,6.83473641100803,8.095749999999999,15.85375
150.0,4.9915,19.7915,10.631,15.934,10.251,8.698,7.823,6.5075,17.471,11.45725,12.35975,6.854,14.536,9.459,4.566,6.050000000000001,7.06802969996034,7.234,12.661
150.5,5.23225,19.567999999999998,11.3145,15.6725,10.310749999999999,7.99525,8.608,6.35675,15.76475,13.1465,12.534500000000001,6.832000000000001,14.24175,9.023,4.95725,6.819500000000001,7.30132298891265,6.6025,12.05175
151.0,5.473,19.3445,11.998000000000001,15.411,10.3705,7.2925,9.393,6.206,14.0585,14.835749999999999,12.70925,6.8100000000000005,13.9475,8.587,5.3485,7.589,7.080797673790175,5.971,11.442499999999999
152.0,6.07275,19.121,12.6815,15.1495,10.430250000000001,6.5897499999999996,9.029125,6.171250000000001,12.352250000000002,16.525,12.884,6.788,13.65325,8.151,5.73975,8.82025,6.8602723586677,5.3395,10.83325
153.0,6.672499999999999,17.97825,13.365,14.888,10.49,5.887,8.66525,6.1365,10.646,16.07575,12.526,6.187250000000001,13.359,7.715,6.131,10.0515,7.349357064399944,4.708,10.224
153.5,7.27225,16.8355,12.756499999999999,15.33125,10.07875,6.35525,8.301375,6.10175,9.630500000000001,15.6265,12.168,5.5865,12.92,7.1572499999999994,6.1995000000000005,11.28275,7.83844177013219,4.40475,8.47975
154.0,7.872,15.69275,12.148,15.7745,9.6675,6.823499999999999,7.9375,6.067,8.615,15.177249999999999,11.81,4.9857499999999995,12.481,6.5995,6.268000000000001,12.514,8.239823881241044,4.1015,6.7355
155.0,8.190714285714286,14.55,11.5395,16.217750000000002,9.256250000000001,7.2917499999999995,7.573625,6.2165,7.5995,14.728,11.452,4.385,12.042,6.04175,6.3365,12.8075,8.6412059923499,3.7982500000000003,4.99125
156.0,8.509428571428572,13.7325,10.931,16.661,8.845,7.76,7.2097500000000005,6.366,6.584,13.4,11.54125,4.8765,11.603,5.484,6.405,13.100999999999999,9.240890201161175,3.495,3.247
156.5,8.828142857142858,12.915,10.85125,16.2455,9.386000000000001,7.962999999999999,6.845875,6.5155,7.16175,12.072,11.6305,5.368,11.1465,7.86425,5.813000000000001,13.3945,9.84057440997245,3.9005,3.26125
157.0,9.146857142857142,12.0975,10.7715,15.830000000000002,9.927,8.166,6.482,6.665,7.7395,10.744,11.71975,5.8595,10.69,10.2445,5.221,13.688,10.104349406687774,4.306,3.2755
158.0,9.465571428571428,11.28,10.691749999999999,15.4145,10.468,8.369,6.937,7.0405,8.31725,9.416,11.809,6.351,10.2335,12.62475,4.629,13.653500000000001,10.3681244034031,4.7115,3.2897499999999997
159.0,9.784285714285714,10.491999999999999,10.612,14.999,11.009,8.572,7.3919999999999995,7.416,8.895,9.62025,11.57775,7.156,9.777,15.005,4.037,13.619,10.05817457783074,5.117,3.304
159.5,10.103,9.704,10.34225,13.825000000000001,10.902000000000001,8.306999999999999,7.8469999999999995,7.7915,8.8135,9.8245,11.346499999999999,7.961,9.78125,14.08125,4.348625,13.5845,9.74822475225838,5.48525,3.17025
160.0,9.918333333333333,8.916,10.0725,12.651,10.795,8.042,8.302,8.167,8.732,10.02875,11.11525,8.766,9.785499999999999,13.1575,4.66025,13.55,9.95027562001929,5.8535,3.0365
161.0,9.733666666666666,8.128,9.80275,11.477,10.687999999999999,7.776999999999999,7.399,,8.650500000000001,10.233,10.884,9.571,9.78975,12.23375,4.971875,14.278,10.1523264877802,6.22175,2.90275
162.0,9.549,7.8335,9.533,10.303,10.581,7.512,6.496,,8.569,9.464500000000001,10.83,9.48275,9.794,11.31,5.2835,15.006,11.05213666562,6.59,2.769
162.5,10.0125,7.539,9.0815,9.208250000000001,9.6715,6.6274999999999995,5.593,,8.542250000000001,8.696,10.776,9.3945,10.059000000000001,10.750875,5.595125,15.734,11.9519468434598,6.712,3.3915
163.0,10.475999999999999,7.2445,8.629999999999999,8.1135,8.762,5.743,4.69,,8.5155,7.9275,10.722,9.30625,10.324,10.19175,5.906750000000001,16.462,11.9503964026877,6.834,4.014
164.0,10.9395,6.95,8.1785,7.018750000000001,7.852499999999999,4.8585,,,8.48875,7.159,10.668,9.218,10.589,9.632625,6.218375,18.48925,11.9488459619156,6.956,4.6365
165.0,11.403,8.142,7.727,5.924,6.943,3.974,,,8.462,7.5625,10.325,9.785499999999999,10.854000000000001,9.0735,6.53,20.5165,11.857404127705351,7.078,5.259
165.5,10.438,9.334,7.63525,5.9275,7.302,4.421250000000001,,,8.3975,7.965999999999999,9.982,10.353,11.119,8.514375000000001,,22.543750000000003,11.7659622934951,8.00375,5.1755
166.0,9.473,10.526,7.5435,5.931,7.661,4.8685,,,8.333,8.3695,9.639,10.9205,11.384,7.9552499999999995,,24.571,11.43081205052075,8.9295,5.0920000000000005
167.0,8.508,11.718,7.4517500000000005,5.9345,8.02,5.3157499999999995,,,8.2685,8.773,9.296,11.488,11.649000000000001,7.396125,,23.278000000000002,11.0956618075464,9.855250000000002,5.0085
168.0,7.543,9.80425,7.36,5.938,8.379,5.763,,,8.204,7.87325,8.953,,11.914,6.837,,21.985,11.71435151900325,10.781,4.925
168.5,7.12775,7.890499999999999,6.559125,5.77125,7.932499999999999,6.83425,,,8.14875,6.9735,8.61,,12.179,7.18575,,20.692,12.3330412304601,9.51375,5.47
169.0,6.7125,5.97675,5.75825,5.6045,7.486,7.9055,,,8.0935,6.07375,8.267,,12.443999999999999,7.5344999999999995,,19.399,12.479924004655949,8.246500000000001,6.015000000000001
170.0,6.29725,4.063,4.957375000000001,5.437749999999999,7.0395,8.97675,,,8.03825,5.1739999999999995,7.924,,12.709,7.883249999999999,,18.536,12.6268067788518,6.97925,6.5600000000000005
171.0,5.882,4.108499999999999,4.1565,5.271,6.593,10.048,,,7.983,4.27425,7.187,,12.974,8.232,,17.673000000000002,12.8584290358075,5.712,7.105
171.5,5.653,4.154,3.3556250000000007,5.885,6.69025,10.4215,,,7.900499999999999,3.3745000000000003,6.45,,12.98075,8.65175,,16.81,13.0900512927632,5.4725,6.834250000000001
172.0,5.4239999999999995,4.1995000000000005,2.5547500000000003,6.4990000000000006,6.7875,10.795,,,7.818,2.4747500000000002,5.713,,12.9875,9.0715,,15.947,14.59875950812035,5.233,6.5635
173.0,5.195,4.245,1.7538749999999999,7.113,6.88475,11.1685,,,7.7355,1.575,4.976,,12.99425,9.491249999999999,,15.9875,16.1074677234775,4.993499999999999,6.29275
174.0,4.966,4.5969999999999995,0.953,7.727,6.982,11.542,,,7.653,3.3674999999999997,5.7875,,13.001,9.911,,16.028,,4.754,6.022
174.5,5.285,4.949,1.9745,7.548500000000001,6.5755,11.24475,,,8.66475,5.159999999999999,6.599,,13.18075,10.1065,,16.0685,,,
175.0,5.604,5.301,2.9959999999999996,7.37,6.1690000000000005,10.9475,,,9.676499999999999,6.9525,7.4105,,13.3605,10.302,,16.109,,,
176.0,5.923,5.653,4.0175,7.1915,5.7625,10.65025,,,10.68825,8.745,8.222,,13.54025,10.497499999999999,,16.108,,,
177.0,6.242,6.21625,5.039,7.013,5.356,10.353,,,11.7,11.30175,8.8775,,13.72,10.693,,16.107,,,
177.5,6.16,6.7795,5.40375,7.354,5.75375,9.97575,,,10.93775,13.8585,9.533,,22.933,,,16.106,,,
178.0,6.077999999999999,7.34275,5.7684999999999995,7.695,6.1515,9.5985,,,10.1755,16.41525,10.1885,,32.146,,,16.105,,,
179.0,5.9959999999999996,7.906,6.13325,8.036000000000001,6.54925,9.22125,,,9.41325,18.972,10.844,,41.359,,,13.872333333333334,,,
180.0,5.914,,6.498,8.377,6.947,8.844,,,8.651,17.867,11.594,,50.572,,,11.639666666666667,,,
181.0,7.195666666666667,,7.396666666666667,9.076333333333334,7.816666666666666,,,,9.535666666666666,16.762,12.344,,,,,9.407,,,
182.0,8.477333333333334,,8.295333333333334,9.775666666666666,8.686333333333334,,,,10.420333333333334,15.657,13.094,,,,,8.366333333333333,,,
183.0,9.759,,9.194,10.475,9.556,,,,11.305,15.700333333333333,,,,,,7.325666666666667,,,
184.0,12.119666666666667,,8.653,,9.009,,,,,15.743666666666668,,,,,,6.285,,,
185.0,14.480333333333334,,8.112,,8.462,,,,,15.787,,,,,,,,,
186.0,16.841,,7.571,,7.915,,,,,,,,,,,,,,
189.0,13.641,,6.801,,,,,,,,,,,,,,,,
192.0,10.192,,7.827,,,,,,,,,,,,,,,,
195.0,10.112,,,,,,,,,,,,,,,,,,
198.0,9.205,,,,,,,,,,,,,,,,,,
201.0,11.874,,,,,,,,,,,,,,,,,,
